flinty ray,mellow mouse,11
cerulean hamster,dusky sheep,4
spruce rat,misty horse,16
curious moth,velvet ibis,3
jade sturgeon,bronze finch,14
rural skink,fabled panda,20
crimson magpie,glossy crane,17
witty gator,dapper anteater,14
stormy iguana,papery yak,20
silver gator,maple eagle,17
charming salmon,spruce falcon,12
nimble horse,ember hippo,10
stout mouse,cerulean falcon,2
velvet shark,sandy rook,4
arcane sturgeon,rusty ibis,16
ambered jay,linen alpaca,7
sunny gecko,leather deer,8
silver rook,dusky moth,14
steady rat,crisp wasp,10
vivid raven,mellow jaguar,18
stormy owl,shimmering rhino,19
silent shark,rusty ibis,6
verdant zebra,leather rook,14
vivid leopard,ambered kite,14
crimson chameleon,pearl dolphin,16
frosty elk,silent salmon,7
sprightly koala,jade frog,11
brisk skink,merry skink,20
blithe rook,ivory buffalo,5
cerulean heron,silver zebra,13
cozy walrus,blithe porcupine,19
silver trout,quiet jay,20
modern eagle,citrus jay,13
clever magpie,misty beetle,4
merry toad,frosty donkey,14
silken sheep,woolen salamander,3
dusky rhino,cotton spider,8
merry lynx,granite badger,17
flinty salmon,whimsical jay,4
breezy falcon,shire hog,6
woolen bee,iron sturgeon,1
ancient panther,cozy walrus,14
nimble cat,linen alpaca,8
opal iguana,cosmic marmot,2
stormy rhino,ancient panther,8
jaunty spider,spruce ram,8
rural bee,glimmering ibis,14
sprightly rook,curious turtle,7
arctic dog,tidy walrus,11
stout gecko,feathered dog,12
